review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text,macro_group,group_label
554238,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-01-12T13:16:56.699-06:00,3.5,12,1.0,recommendations,"My company uses Microsoft Dynamics GP for all of our invoicing, payables, and accounting needs.",accounting_bookkeeping,Accounting & Bookkeeping
801098,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-07-26T14:58:28.786-05:00,4.0,17,0.0741,recommendations,"Asset management is easy, also very easy to connect to other databases for automation purposes NAV Review",other,Other
726734,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2018-06-01T09:56:33.162-05:00,4.0,16,0.0199,recommendations,Help manage enterprise resources,multi_entity,Multi-Entity & Consolidation
649646,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-03-20T19:22:57.178-05:00,3.0,12,0.093,recommendations,"I use GO for P&L review, expense management and revenue reconciling. Microsoft GP",accounting_bookkeeping,Accounting & Bookkeeping
690431,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-04-26T10:43:00.189-05:00,5.0,6,0.0968,recommendations,Great customer support ease of inventory quick order entry,inventory_orders,Inventory & Orders
517071,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-12-27T11:30:00.103-06:00,4.5,6,0.5491,recommendations,"We have solved our inventory management issues. I has been a great tool to get exact costing and margins for our diverse product pool that includes product manufacturing, product kits, etc.",inventory_orders,Inventory & Orders
233834,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-01-29T16:16:28.255-06:00,3.0,5,0.0459,recommendations,Business problems we are solving are being able to budget and track expenses while switching from having programs to service centers. Awesome Product for ADP,other,Other
598989,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-01-30T17:44:26.361-06:00,4.0,15,0.1538,recommendations,Smart lists are allowing me to isolate 1099 vendors that need updated information. Some vendors don't have id number or addresses. A smart list will pull that info so we can edit it before we try to print 1099's and realize they are all wrong.,other,Other
606358,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-01-31T19:48:40.939-06:00,3.0,2,1.0,recommendations,the reporting features by using Microsoft SQL w/ PDF files .,accounting_bookkeeping,Accounting & Bookkeeping
349015,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2017-07-29T01:33:52.611-05:00,1.5,0,0.1795,recommendations,"They were trying to use the system for their accounting processes. However, they kept a number of things separate, purchase orders for one, receiving of purchase orders related to inventory and the actual inventory were maintained on in house created mainframe software. One of the worst accounting systems",payroll_hr,Payroll & HR
401150,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2017-09-27T13:01:11.340-05:00,5.0,12,0.666,recommendations,"We use Dynamics GP for a corporate office. It allows us to easily track and understand our expenses and income throughout the month, Corporate Office Use of",accounting_bookkeeping,Accounting & Bookkeeping
687836,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-04-27T18:39:39.811-05:00,3.0,0,0.1851,recommendations,Allows accounting department to keep track of assets and inventory.,payroll_hr,Payroll & HR
654595,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2018-03-27T04:24:12.240-05:00,3.5,14,1.0,recommendations,There are no business problems that I handle,noise,Noise / Filler
370307,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-08-15T16:59:13.093-05:00,3.5,13,0.0106,recommendations,Speed and accuracy of the financial data used in operations reporting and internal financial reporting. Having statistical accounts which can be displayed on the financial statements make correlating performance with KPI better and more understandable.,other,Other
393843,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-09-19T16:06:12.320-05:00,3.5,12,0.1974,recommendations,Using Microsoft Dynamics has reduced unnecessary communication within our office and has been an adequate CRM for both our Sales and Operations team. Decent,accounting_bookkeeping,Accounting & Bookkeeping
365612,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-11-30T19:06:49.136-06:00,3.5,5,0.1293,recommendations,Tracking time spend by support and implementations departments.,other,Other
491303,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2017-12-07T16:32:06.808-06:00,2.0,7,0.024,recommendations,"It is our accounting solution across several states and nu,serous business units. We have customized each business unit by adding modules. Great",noise,Noise / Filler
405235,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-10-02T19:55:15.916-05:00,5.0,14,0.2827,recommendations,It's a slow process but they do figure out our issues and send in a tech to update as soon as they figure out a fix for any problems we may encounter.,noise,Noise / Filler
401502,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-09-29T18:21:15.831-05:00,4.5,0,0.2113,recommendations,Using the software for our accounting purposes.,payroll_hr,Payroll & HR
364725,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-08-12T12:26:54.693-05:00,3.5,6,0.0964,recommendations,"Sales, stock, cash flow, looking into using the marketing addon - it looks very promising, a bit more complicated to start then it needs by in my oppinon",inventory_orders,Inventory & Orders
490203,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-12-07T11:24:10.064-06:00,4.0,0,1.0,recommendations,Keeps track of all payables and journal entries. The history of all transactions is very beneficial.,payroll_hr,Payroll & HR
374625,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-08-22T19:54:43.347-05:00,2.0,17,1.0,recommendations,"NAV has helped us to combine order entry, sales records, sales to date, and many other problems. The benefits are that you can use tools to measure sales peoples progress.",other,Other
300505,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-05-30T18:48:35.000-05:00,4.0,7,0.0722,recommendations,It's definitely been a benefit to our accounting department and has helped streamlined some areas of my position. It's compatible with a lot of other software so it's cut down the time it takes me to complete certain tasks and upload data,noise,Noise / Filler
349348,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-07-28T14:20:12.015-05:00,2.0,6,0.1337,recommendations,"serialized tracking for inbound and outbound shipments, finance and website management. tight integration of dynamics modules allows for consistent data, but when multiple people try to pull from the same tables, speed suffers greatly.",inventory_orders,Inventory & Orders
296603,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-05-25T12:43:57.147-05:00,3.0,13,0.0249,recommendations,I am able to filter GL accounts by date and analyze data. I can export data very easily into excel in any module I am in. NOT,other,Other
162466,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-03-11T11:21:57.307-06:00,3.5,6,0.1407,recommendations,"It will keep track of everything you need, from the accouting, to the inventory, to the billing, it can even act as main system even for completely customized functionality. e.g. I've seen a cable tv company turn on-off channels for customers right from within the system, with many simultatnous customer care representatives working at the same time.",inventory_orders,Inventory & Orders
504980,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2017-12-18T19:30:16.348-06:00,3.5,0,0.0306,recommendations,Using in conjunction with CRM has helped org track donor gifts easily. Accounting software for,payroll_hr,Payroll & HR
525438,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2018-01-02T09:07:54.476-06:00,4.5,16,0.6858,recommendations,Core ERP application used across the business,multi_entity,Multi-Entity & Consolidation
263638,MSFT-D365-001,Microsoft Dynamics 365,enterprise,g2,2017-10-17T16:03:01.238-05:00,4.0,13,0.0778,recommendations,"Client Management, Data Sort, Workflow Management Excellent for",other,Other
386406,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-09-09T12:08:11.926-05:00,4.0,12,1.0,recommendations,"We are able to use GP for all of our office functions from, accounting, inventory, purchasing to sales.",accounting_bookkeeping,Accounting & Bookkeeping
300614,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-05-30T21:01:42.577-05:00,3.0,6,0.0862,recommendations,"We used it for orders, inventory management, communication with the warehouse, and production ordering.",inventory_orders,Inventory & Orders
300285,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-06-01T18:49:59.291-05:00,4.0,0,0.2458,recommendations,Helping solve office accounting and management issues as well as develop best practice accounting strategies. Microsoft,payroll_hr,Payroll & HR
182149,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-09-27T13:38:12.706-05:00,4.0,2,0.0575,recommendations,"All encompassing sales, purchasing and financial modules make reporting comprehensive.",accounting_bookkeeping,Accounting & Bookkeeping
366048,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-08-13T10:22:44.778-05:00,3.0,17,1.0,recommendations,NAV currently is our ERP and quoting system. It keeps everything in one spot.,other,Other
279762,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-04-28T13:08:06.379-05:00,3.5,6,1.0,recommendations,Inventory reconcile and management as well as receiving it items and incorporating landing costs,inventory_orders,Inventory & Orders
200694,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2016-11-29T15:31:03.043-06:00,5.0,7,1.0,recommendations,"Allows us to fully manage our business from manufacturing, distribution areas through to the sales cycle. Allows us to process our own payroll in-house without needing a full-time payroll clerk. Provides excellent reporting capabilities with Jet Reports Add On and other tools that are available. It has allowed our company to streamline many business processes and save money in a down-turn of the home goods manufacturing industry by requiring less staffing to perform key roles in the company. It provides excellent feedback to managerial staff for the decision making process.",noise,Noise / Filler
249931,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-03-15T11:51:03.495-05:00,4.0,7,0.1234,recommendations,It gets the job done to record financial data but seems to make the task a lot harder than necessary.,noise,Noise / Filler
279602,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-04-29T20:06:39.609-05:00,3.5,12,0.039,recommendations,"We are using it for Sales, Inventory management, purchasing, and Accounting Microsoft Dynamics",accounting_bookkeeping,Accounting & Bookkeeping
314006,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-06-22T11:28:13.170-05:00,3.5,17,1.0,recommendations,Cashiering was the main use of NAV. The software was much more current than our previous software so this was a big change for us. Present at company for transition to,other,Other
230620,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2017-01-26T10:23:11.230-06:00,3.5,2,0.0913,recommendations,"This is a great addition to a more traditional CRM we currently use. This allows for reports to be run, and again, customization for each individual user is a great feature! Being able to quickly access my email, commonly run reports, open orders, tasks, etc. makes it easy to start my day and analyze what needs to be done! Customization",accounting_bookkeeping,Accounting & Bookkeeping
183538,MSFT-D365-001,Microsoft Dynamics 365,mid-market,g2,2016-10-25T14:51:00.035-05:00,4.0,12,0.6682,recommendations,Microsoft Dynamics GP is a great basic solution to our GL accounting needs. It doesn't take much training to get users started w/ the basic knowledge to complete their assigned tasks. Great,accounting_bookkeeping,Accounting & Bookkeeping
216896,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2017-01-04T17:40:41.136-06:00,4.5,1,0.5546,recommendations,The benefits of using GP and problems solved are that it allows for much greater flexibility and scaling as a business grows than a product like Quickbooks does but it's not as complicated as some of the other ERPs out there. Dynamics,other,Other
180937,MSFT-D365-001,Microsoft Dynamics 365,small-business,g2,2016-10-18T18:28:06.509-05:00,5.0,7,0.0934,recommendations,"Accounting, finance and operational reporting. Prof Services management. The benefit we've realized from using it as the transactional/informational backbone of our entire business is that it drives consistency and compliance. We also have it integrated to Dynamics CRM and our Field Service Management and Time tracking applications.",noise,Noise / Filler
